timesteps,reward,best_reward
836000 , 1635.7 , 3048.0
837000 , 1361.8 , 2642.0
838000 , 1525.8 , 3041.0
839000 , 1879.85 , 3048.0
840000 , 1520.25 , 3039.0
841000 , 1489.5 , 2633.0
842000 , 1424.65 , 3028.0
843000 , 1699.45 , 3041.0
844000 , 1676.65 , 3033.0
845000 , 1346.4 , 3053.0
846000 , 1641.55 , 3045.0
847000 , 1657.8 , 3036.0
848000 , 1938.85 , 3047.0
849000 , 1619.05 , 3039.0
850000 , 1474.8 , 2647.0
851000 , 1526.8 , 3029.0
852000 , 1916.45 , 3040.0
853000 , 1909.7 , 3051.0
854000 , 1838.75 , 3054.0
855000 , 1786.75 , 3050.0
856000 , 1503.75 , 3037.0
857000 , 1734.4 , 3036.0
858000 , 2008.5 , 3054.0
859000 , 1615.85 , 2647.0
860000 , 1829.15 , 3051.0
